,text,name,Unnamed: 0,index
162,"Greece is a country in southeastern Europe, known for its ancient history, beautiful islands, and delicious food. Athens, the capital city, is a great place to start your trip. Don't miss the Acropolis, an ancient citadel with stunning views of the city. If you're interested in mythology, head to Delphi to see the ruins of the Oracle of Apollo. Santorini is one of the most popular islands, famous for its white-washed buildings with blue domes and stunning sunsets. If you're looking for something more secluded, head to the island of Naxos, where you'll find beautiful beaches and traditional villages. Other popular islands include Mykonos, Crete, and Rhodes. And of course, no trip to Greece is complete without trying the local cuisine, including moussaka, gyros, and fresh seafood.","['Greece', 'Europe', 'Athens', 'Acropolis', 'Delphi', 'Oracle of Apollo', 'Santorini', 'Naxos', 'Mykonos', 'Crete', 'Rhodes']",162.0,138.0
163," Mauritius is a beautiful island country located in the Indian Ocean. The island is known for its stunning beaches, crystal-clear waters, and diverse marine life. One of the most popular beaches in Mauritius is Grand Baie, which is lined with various shops and restaurants. Another must-visit location is the Black River Gorges National Park, which is home to many species of plants and animals, including the rare pink pigeon. The island's capital city, Port Louis, is a vibrant and bustling city filled with street vendors, shops, and historic landmarks like the Aapravasi Ghat, which is a UNESCO World Heritage site. Other popular attractions on the island include the Seven Coloured Earths of Chamarel, the Tamarind Falls, and the Trou aux Cerfs volcano.

","['Mauritius', 'Indian Ocean', 'Grand Baie', 'Black River Gorges National Park', 'pink pigeon', 'Port Louis', 'Aapravasi Ghat', 'UNESCO World Heritage', 'Seven Coloured Earths of Chamarel', 'Tamarind Falls', 'Trou aux Cerfs volcano']",163.0,139.0
164," China is a country that is rich in history and culture, with many ancient landmarks and modern cities. One of the most popular destinations is the Great Wall of China, which is an architectural marvel that spans over 13,000 miles. The Forbidden City is another must-visit attraction, a palace complex that was once home to the imperial families of China. For those interested in modern architecture, the towering skyscrapers of Shanghai and Hong Kong are sure to impress. The Terracotta Army in Xi'an is another popular attraction, with over 8,000 life-size soldiers, horses, and chariots that were created over 2,000 years ago. Other notable locations in China include the Yangtze River, the Zhangjiajie National Forest Park, and the stunning landscapes of Guilin.","['China', 'Great Wall of China', 'Forbidden City', 'Shanghai', 'Hong Kong', 'Terracotta Army', ""Xi'an"", 'Yangtze River', 'Zhangjiajie National Forest Park', 'Guilin']",164.0,140.0
165,"Havana is the capital and largest city in Cuba, with a population of over 2 million people. The city is known for its beautiful architecture, lively culture, and fascinating history. Some of the must-visit locations in Havana include the Old Havana neighborhood, where you can see many examples of colonial architecture, the Malecon boardwalk, which is a popular spot for strolling and watching the sunset, and the Plaza de la Revolución, a historic public square that has been the site of many important political events. Other notable locations in Havana include the Museo Nacional de Bellas Artes de La Habana, the Catedral de San Cristóbal de La Habana, and the Gran Teatro de La Habana. 
 ","['Havana', 'Cuba', 'Old Havana', 'Malecon', 'Plaza de la Revolución', 'Museo Nacional de Bellas Artes de La Habana', 'Catedral de San Cristóbal de La Habana', 'Gran Teatro de La Habana']",165.0,141.0
166,"Puerto Rico is a beautiful island with a rich culture and history. If you're looking for some stunning beaches, head to Flamenco Beach or Luquillo Beach. Old San Juan is a must-visit for history buffs, where you can explore the fortresses, cathedrals, and museums. If you're into hiking, the El Yunque rainforest is the perfect destination with its lush greenery and waterfalls. For those who love to shop, check out Plaza las Américas or the colorful shops in Ponce. And of course, you can't leave Puerto Rico without trying some of their famous dishes like mofongo or arroz con gandules.
 ","['Flamenco Beach', 'Luquillo Beach', 'Old San Juan', 'El Yunque', 'Plaza las Américas', 'Ponce', 'mofongo', 'arroz con gandules']",166.0,142.0
167,"Peru is a country in South America that is known for its rich history and culture, as well as its stunning natural beauty. One of the most popular destinations in Peru is Machu Picchu, an ancient Incan city located high in the Andes Mountains. Other popular attractions include the Amazon rainforest, the Nazca Lines, and Lake Titicaca, the highest navigable lake in the world. Peru is also home to several bustling cities, including Lima, Cusco, and Arequipa, each with its own unique charm and character. While in Peru, be sure to try some of the delicious local cuisine, such as ceviche, lomo saltado, and ají de gallina.

 ","['Machu Picchu', 'Andes Mountains', 'Amazon rainforest', 'Nazca Lines', 'Lake Titicaca', 'Lima', 'Cusco', 'Arequipa', 'ceviche', 'lomo saltado', 'ají de gallina']",167.0,143.0
168," Kerala, also known as ""God's own country"", is a state located on the southwestern coast of India. It is famous for its serene backwaters, palm-lined beaches, and hill stations. One of the most popular destinations in Kerala is the city of Kochi, which is known for its Chinese fishing nets and the historic Fort Kochi area. The city of Thiruvananthapuram, the capital of Kerala, is also a must-visit location with its beautiful beaches and ancient temples. Other notable locations in Kerala include the hill station of Munnar, the backwaters of Alleppey, and the wildlife sanctuary of Periyar. With its rich culture, stunning landscapes, and unique cuisine, Kerala is a must-visit destination for anyone traveling to India.","['Kerala', 'India', 'Kochi', 'Fort Kochi', 'Thiruvananthapuram', 'Munnar', 'Alleppey', 'Periyar']",168.0,144.0
169," Dubai is a city in the United Arab Emirates known for its luxurious lifestyle and skyscrapers. One of the most popular attractions in Dubai is the Burj Khalifa, which is currently the tallest building in the world. Visitors can take a trip to the observation deck to enjoy stunning views of the city. Another must-see location is the Dubai Mall, which is one of the largest shopping malls in the world. It houses over 1,200 retail stores, a massive aquarium, and an indoor ski slope. For a taste of traditional Emirati culture, the Dubai Museum is a great place to visit. It's located in the Al Fahidi Fort, which is one of the oldest buildings in Dubai. Other notable locations include the Palm Jumeirah, an artificial island shaped like a palm tree, and the Dubai Miracle Garden, which features over 45 million flowers in various shapes and colors.

","['Dubai', 'United Arab Emirates', 'Burj Khalifa', 'Dubai Mall', 'Al Fahidi Fort', 'Palm Jumeirah', 'Dubai Miracle Garden']",169.0,145.0
170,"
I went to Nobu last night and had their famous black cod. ",['Nobu'],170.0,146.0
171,The food truck on the corner of Main St. and 5th Ave. has the best tacos in town.,['The food truck on the corner of Main St. and 5th Ave.'],171.0,147.0
172,"I've always wanted to try Shake Shack, but there isn't one in my city. ",['Shake Shack'],172.0,148.0
173,The rooftop bar at the Peninsula Hotel has amazing views of the city skyline.,['The rooftop bar'],173.0,149.0
174,"I had an incredible meal at Eleven Madison Park, the tasting menu was unforgettable. ",['Eleven Madison Park'],174.0,150.0
175,The pizza at Pizzeria Bianco is out of this world.,['Pizzeria Bianco'],175.0,151.0
176,"I had a great time at the Hard Rock Cafe last night, the live music was fantastic. ",['Hard Rock Cafe'],176.0,152.0
177,"I love the sushi at Jiro, it's worth the trip to Tokyo just for that. ",['Jiro'],177.0,153.0
178,"The seafood at The Oyster Bar is so fresh, it's like it was just pulled out of the ocean. ",['The Oyster Bar'],178.0,154.0
179,"I had a great time at the beer garden at Hofbräuhaus in Munich, the atmosphere was so lively.
",['beer garden'],179.0,155.0
180,I had the most amazing steak at Peter Luger's last night.,"[""Peter Luger's""]",180.0,156.0
181,The seafood tower at Joe's Stone Crab is absolutely stunning.,"[""Joe's Stone Crab""]",181.0,157.0
182,I can't get enough of the fried chicken at Momofuku.,['Momofuku'],182.0,158.0
183,"The dim sum at Din Tai Fung is so delicious, I could eat it every day.",['Din Tai Fung'],183.0,159.0
184,The cocktails at Death & Co. are always on point.,['Death & Co.'],184.0,160.0
185,The ramen at Ippudo is a must-try for any noodle lover.,['Ippudo'],185.0,161.0
186,The brunch at The Smith is perfect for a lazy weekend.,['The Smith'],186.0,162.0
187,The cheeseburgers at In-N-Out are a classic for a reason.,['In-N-Out'],187.0,163.0
188,"The vegetarian tasting menu at Noma is a work of art.
",['Noma'],188.0,164.0
189,The paella at Socarrat is some of the best I've ever had.,['Socarrat'],189.0,165.0
190,The macarons at Ladurée are so delicate and delicious.,['Ladurée'],190.0,166.0
191,The hot pot at Hai Di Lao is a great way to warm up on a cold day.,['Hai Di Lao'],191.0,167.0
192,The oysters at Grand Central Oyster Bar are always fresh and delicious.,['Grand Central Oyster Bar'],192.0,168.0
