,text,name,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index
411,"Lagos, the largest city in Nigeria, is renowned for its vibrant and diverse food scene. One of the top places to check out is Terra Kulture, which is both a restaurant and cultural center that celebrates Nigerian art, music, and food. Another great spot is Nkoyo, which serves up delicious West African cuisine in a cozy and elegant setting. For seafood lovers, there's no better place than Ocean Basket, which offers a wide range of fresh and flavorful seafood dishes. Another must-visit restaurant in Lagos is Yellow Chilli, which offers a modern twist on traditional Nigerian cuisine with dishes like jollof rice arancini and suya-spiced lamb chops. Other notable restaurants in Lagos include Bungalow Restaurant, which has a beautiful outdoor setting and a menu featuring international and local favorites, and Sky Restaurant and Lounge, which offers panoramic views of the city and a menu of tasty global cuisine. ","['Terra Kulture', 'Nkoyo', 'Ocean Basket', 'Yellow Chilli', 'Bungalow Restaurant', 'Sky Restaurant and Lounge']",247.0,80.0,72.0,72.0,48.0
412," Lima, the capital city of Peru, is often referred to as the gastronomical capital of South America due to its vibrant food scene. One of the must-try restaurants in Lima is Central, which is known for its innovative cuisine that features locally-sourced ingredients and showcases the diverse ecosystems of Peru. Another popular spot is Maido, which offers a fusion of Japanese and Peruvian cuisine known as Nikkei. La Mar is another top restaurant in Lima, which is famous for its fresh and flavorful ceviche and other seafood dishes. For a taste of traditional Peruvian cuisine, be sure to check out Panchita, which offers classic dishes like lomo saltado and anticuchos. Other notable restaurants in Lima include Astrid y Gastón, which offers a fine dining experience with a menu that showcases traditional Peruvian dishes, and El Mercado, which is a casual eatery that offers a variety of fresh seafood and other Peruvian specialties.

","['Central', 'Maido', 'La Mar', 'Panchita', 'Astrid y Gastón', 'El Mercado']",248.0,81.0,73.0,73.0,49.0
413,"Taipei, the capital city of Taiwan, is known for its vibrant food scene that offers a diverse range of cuisines. One of the must-try restaurants in Taipei is Din Tai Fung, which is famous for its xiaolongbao (soup dumplings) that are carefully crafted with a thin, delicate skin and filled with hot, savory broth. Another popular spot is Shilin Night Market, which is a bustling street market that offers a variety of street food, such as fried chicken, stinky tofu, and bubble tea. For a taste of traditional Taiwanese cuisine, be sure to check out Shin Yeh, which offers classic dishes like three-cup chicken and braised pork belly. Other notable restaurants in Taipei include Mala Yuanyang Hotpot, which offers a spicy Sichuan-style hotpot, and RAW, which offers a modern interpretation of Taiwanese cuisine with a focus on fresh, seasonal ingredients. ","['Din Tai Fung', 'Shilin Night Market', 'Shin Yeh', 'Mala Yuanyang Hotpot', 'RAW']",249.0,82.0,74.0,74.0,50.0
414,"Cairo, the bustling capital city of Egypt, is known for its rich history and vibrant food culture. One of the must-try restaurants in Cairo is Abou El Sid, which is famous for its authentic Egyptian cuisine, such as molokhia (a green vegetable soup) and koshari (a popular street food made with rice, macaroni, and lentils). Another popular spot is Felfela, which is a casual restaurant that offers a range of traditional Egyptian dishes, including falafel, hummus, and baba ghanoush. For a taste of upscale Egyptian cuisine, be sure to check out Sequoia, which is located on the banks of the Nile River and offers stunning views along with delicious food. Other notable restaurants in Cairo include El Khalifa, which is known for its grilled meats and kebabs, and Zooba, which offers a modern twist on traditional Egyptian street food. ","['Abou El Sid', 'Felfela', 'Sequoia', 'El Khalifa', 'Zooba']",250.0,83.0,75.0,75.0,51.0
415," Certainly! London is a melting pot of cultures, and its food scene is a reflection of this diversity. Some of the must-try restaurants in London include Dishoom, which serves delicious Indian cuisine and is known for its popular breakfast dishes, such as bacon naan rolls and spicy scrambled eggs. Another great option is Sketch, which is famous for its quirky decor and serves up an indulgent afternoon tea experience. If you're in the mood for seafood, be sure to check out Wright Brothers, which offers fresh and sustainably sourced seafood dishes in a cozy setting. For a more upscale experience, try The Wolseley, which is located in a grand Art Deco building and serves a range of European dishes, including delicious pastries and cakes. Other notable restaurants in London include The Ledbury, which offers fine dining and modern European cuisine, and Padella, which is a popular spot for homemade pasta dishes.","['Dishoom', 'Sketch', 'Wright Brothers', 'The Wolseley', 'The Ledbury', 'Padella']",251.0,84.0,76.0,76.0,52.0
416,"Sure! Tehran, the capital city of Iran, is known for its rich culinary traditions and delicious food. One of the must-try restaurants in Tehran is Moslem Restaurant, which is famous for its mouth-watering kebab dishes. Another great option is Shandiz Restaurant, which offers a variety of grilled meat dishes and has a beautiful outdoor seating area. For traditional Iranian cuisine, check out Sofreh Mahi, which serves a range of seafood dishes, or try the cozy and charming Maman Parmida, which offers homemade Iranian stews and kebab dishes. If you're in the mood for a fusion experience, head to Divan Restaurant, which serves a mix of Iranian and Mediterranean cuisine in a stylish setting. Other notable restaurants in Tehran include Naab Cafe, which is known for its delicious desserts and coffee, and Saam Restaurant, which offers a fine dining experience with a focus on traditional Persian dishes. ","['Moslem Restaurant', 'Shandiz Restaurant', 'Sofreh Mahi', 'Maman Parmida', 'Divan Restaurant', 'Naab Cafe', 'Saam Restaurant']",252.0,85.0,77.0,77.0,53.0
417," Sure! Nanchong is a city located in the Sichuan province of China, known for its spicy and flavorful cuisine. One of the must-try restaurants in Nanchong is Baiyulan Restaurant, which offers a wide range of Sichuan-style dishes, including spicy hotpot and mapo tofu. Another popular option is Hongxing Restaurant, which serves delicious street-style food, such as spicy noodles and grilled skewers. If you're in the mood for something sweet, be sure to check out Heping Sweetmeat Shop, which sells a variety of traditional Chinese desserts, such as sesame balls and sweet rice cakes. For a more upscale dining experience, try Guanfu Restaurant, which specializes in fine Sichuan cuisine and has a beautiful outdoor seating area. Other notable restaurants in Nanchong include Yipin Yiqing Restaurant, which serves a variety of Sichuan-style snacks, and Huang Jia Yi Yuan, which offers a mix of Sichuan and Cantonese cuisine.

","['Baiyulan Restaurant', 'Hongxing Restaurant', 'Heping Sweetmeat Shop', 'Guanfu Restaurant', 'Yipin Yiqing Restaurant', 'Huang Jia Yi Yuan']",253.0,86.0,78.0,78.0,54.0
418,"Karachi, located on the coast of Pakistan, is famous for its vibrant food culture and diverse cuisine. One of the must-try restaurants in Karachi is Kolachi, which offers a stunning view of the Arabian Sea and serves a variety of traditional Pakistani dishes, including seafood and barbecue.

Another popular option is Cafe Flo, which serves continental cuisine in a chic and modern setting. If you're looking for some street food, head to Burns Road, a famous street food destination known for its biryani, nihari, and other local specialties.

For some upscale dining, try Okra, which offers a fusion of Pakistani and international cuisine in a stylish setting. If you're in the mood for some traditional Pakistani food, try the legendary Student Biryani, which is known for its spicy and flavorful biryani.

Other notable restaurants in Karachi include Kolachi, Ambrosia, Do Darya, and Bar.B.Q Tonight ","['Kolachi', 'Cafe Flo', 'Burns Road', 'Okra', 'Student Biryani', 'Ambrosia', 'Do Darya', 'Bar.B.Q Tonight']",254.0,87.0,79.0,79.0,55.0
419,"Hong Kong is known for its vibrant food culture, ranging from street food to upscale dining. One of the must-try restaurants in Hong Kong is Tim Ho Wan, which is known for its delicious dim sum at an affordable price.

For some Michelin-starred dining, head to Lung King Heen, which offers a refined Cantonese cuisine with a stunning view of Victoria Harbour. Another popular option is Yung Kee, which is famous for its roast goose and has been a Hong Kong institution for over 70 years.

If you're looking for some street food, try the Temple Street Night Market, which is famous for its seafood stalls, clay pot rice, and egg tarts. You can also head to the bustling Mong Kok area for some street food options.

Other notable restaurants in Hong Kong include The Chairman for its traditional Cantonese cuisine, Yardbird for its delicious yakitori, and Mak's Noodle for its wonton noodle soup. ","['Tim Ho Wan', 'Lung King Heen', 'Yung Kee', 'Temple Street Night Market', 'The Chairman', 'Yardbird', ""Mak's Noodle""]",255.0,88.0,80.0,80.0,56.0
420,"Bogotá, the capital city of Colombia, is known for its vibrant food scene that blends traditional Colombian cuisine with modern culinary techniques. One of the must-visit places for foodies in Bogotá is La Puerta Falsa, a small and cozy eatery that has been serving traditional Colombian dishes for over 200 years.

For some upscale dining, head to Leo Cocina y Cava, which offers a contemporary Colombian cuisine and an extensive wine list. Another popular option is El Cielo, which is known for its innovative tasting menu that highlights Colombian ingredients.

If you're looking for some street food, try the local specialty of arepas, which are grilled corn cakes stuffed with cheese, meat, or vegetables. You can find them at La Areperia or El Cocinero. And don't forget to try some of the local fruits, such as lulo and guanabana, at the Paloquemao Market.

Other notable restaurants in Bogotá include Andrés Carne de Res for its lively atmosphere and grilled meats, El Gato Gris for its fusion cuisine, and Harry Sasson for its gourmet Colombian dishes. ","['La Puerta Falsa', 'Leo Cocina y Cava', 'El Cielo', 'La Areperia', 'El Cocinero', 'Andrés Carne de Res', 'El Gato Gris', 'Harry Sasson']",256.0,89.0,81.0,81.0,57.0
421,"Tehran, the capital of Iran, offers a diverse and delicious food scene that reflects the country's rich culinary history. One of the must-try dishes in Tehran is the chelo kebab, which consists of grilled meat served with saffron rice. You can find some of the best chelo kebab in the city at Shandiz, Vakil, and Akbar Joojeh.

For a more upscale dining experience, head to Divan, which offers a fusion of Persian and French cuisine. Another popular option is Shahrzad, which is known for its traditional Persian dishes and live music performances.

If you're in the mood for some street food, try the dizi, a hearty stew made with lamb, chickpeas, and potatoes, which is served with traditional bread. You can find it at Tehran's bustling bazaars such as the Grand Bazaar or Tajrish Bazaar.

Other notable restaurants in Tehran include Moslem Restaurant for its delicious Iranian breakfast, Alborz Restaurant for its seafood dishes, and Naderi Cafe for its classic Iranian dishes and sweets.  ","['Shandiz', 'Vakil', 'Akbar Joojeh', 'Divan', 'Shahrzad', 'Moslem Restaurant', 'Alborz Restaurant', 'Naderi Cafe']",257.0,90.0,82.0,82.0,58.0
422,"Mumbai is a vibrant and bustling city with a lot to offer for travellers. If you're looking for shopping, head to Colaba Causeway or Linking Road for street markets and unique boutiques. For a more upscale experience, check out High Street Phoenix or Palladium Mall. Foodies will love Mumbai's street food, with highlights including vada pav from Ashok Vada Pav and pav bhaji from Sardar Refreshments. For a sit-down meal, try Gajalee for delicious seafood or Britannia & Co. for Parsi cuisine. If you're looking for activities, consider visiting the Gateway of India, taking a walk on Marine Drive, or exploring the Chhatrapati Shivaji Terminus. And for some pampering, check out the luxurious salons at the Taj Mahal Palace Hotel or Jean-Claude Biguine. ","['Colaba Causeway', 'Linking Road', 'High Street Phoenix', 'Palladium Mall', 'Ashok Vada Pav', 'Sardar Refreshments', 'Gajalee', 'Britannia & Co.', 'Gateway of India', 'Marine Drive', 'Chhatrapati Shivaji Terminus', 'Taj Mahal Palace Hotel', 'Jean-Claude Biguine']",258.0,91.0,83.0,83.0,59.0
423,"Rome, the capital of Italy, is known for its rich history, stunning architecture, and delicious cuisine. When it comes to shopping, the city offers a range of options from luxury brands on Via Condotti to local markets like Campo de' Fiori and Porta Portese. Foodies will love the city for its pizza, pasta, gelato, and other Italian specialties found in popular areas such as Trastevere, Testaccio, and Monti. For those interested in history and culture, Rome has plenty of must-see sights including the Colosseum, Pantheon, and Vatican City. Other popular activities include strolling through Villa Borghese, visiting the Trevi Fountain, and exploring the narrow streets of the charming neighborhood of Trastevere. In addition, there are plenty of shops and salons offering the latest fashion trends and beauty treatments. ","['Via Condotti', ""Campo de' Fiori"", 'Porta Portese', 'Trastevere', 'Testaccio', 'Monti', 'Colosseum', 'Pantheon', 'Vatican City', 'Villa Borghese', 'Trevi Fountain']",259.0,92.0,84.0,84.0,60.0
424,"Kiev, the capital city of Ukraine, is a fascinating destination for travelers. The city is home to many historical landmarks, including the stunning St. Sophia Cathedral and the Kyiv Pechersk Lavra monastery complex. For those looking for some shopping, head to Khreshchatyk Street, where you'll find high-end boutiques and luxury department stores. If you're more interested in local markets, check out Besarabsky Market or Andriyivskyy Descent for traditional Ukrainian crafts and souvenirs. For foodies, Kiev has plenty of delicious options, including traditional Ukrainian cuisine at Kanapa, upscale dining at Svitlytsya, and international dishes at Chicken Kyiv or The Burger. To relax and unwind, visit one of the many parks and green spaces, such as Mariinsky Park or Feofaniya Park. And for some cultural activities, check out the National Opera House of Ukraine or the Ukrainian National Museum of History. ","['Kiev', 'Ukraine', 'St. Sophia Cathedral', 'Kyiv Pechersk Lavra', 'Khreshchatyk Street', 'Besarabsky Market', 'Andriyivskyy Descent', 'Kanapa', 'Svitlytsya', 'Chicken Kyiv', 'The Burger', 'Mariinsky Park', 'Feofaniya Park', 'National Opera House of Ukraine', 'Ukrainian National Museum of History']",260.0,93.0,85.0,85.0,61.0
